country,state,date,label,value
1,12,1991-01-01,Queima resíduos de colheita,5.44986816
1,12,1992-01-01,Fertilizante,2.243670570181755
1,12,1992-01-01,Adubos organicos,333.95919788122944
1,12,1992-01-01,Deposição de dejetos,4125.942019734014
1,12,1992-01-01,Manejo de dejetos,1263.6313145974102
1,12,1992-01-01,Queima resíduos de colheita,4.9953235199999995
1,12,1993-01-01,Fertilizante,2.947054197367675
1,12,1993-01-01,Adubos organicos,419.98577964901693
1,12,1993-01-01,Deposição de dejetos,4668.336772191285
1,12,1993-01-01,Manejo de dejetos,1521.111951924713
1,12,1993-01-01,Queima resíduos de colheita,6.77185344
1,12,1994-01-01,Fertilizante,3.0480315265718523
1,12,1994-01-01,Adubos organicos,423.4778197063786
1,12,1994-01-01,Deposição de dejetos,4831.079380142679
1,12,1994-01-01,Manejo de dejetos,1533.977483215491
1,12,1994-01-01,Queima resíduos de colheita,6.254117760000001
1,12,1995-01-01,Fertilizante,3.4709482777400296
1,12,1995-01-01,Adubos organicos,423.8422774214738
1,12,1995-01-01,Deposição de dejetos,4891.427809807356
1,12,1995-01-01,Manejo de dejetos,1520.93418771064
1,12,1995-01-01,Queima resíduos de colheita,6.211391999999999
1,12,1996-01-01,Fertilizante,3.1795823436179305
1,12,1996-01-01,Adubos organicos,366.8719159760303
1,12,1996-01-01,Deposição de dejetos,8178.71997063897
1,12,1996-01-01,Manejo de dejetos,1290.7379305260781
1,12,1996-01-01,Queima resíduos de colheita,1.7002716192
1,12,1997-01-01,Fertilizante,4.42105719057733
1,12,1997-01-01,Adubos organicos,381.2071864618768
1,12,1997-01-01,Deposição de dejetos,8265.917572811453
1,12,1997-01-01,Manejo de dejetos,1342.1699590043913
1,12,1997-01-01,Queima resíduos de colheita,1.7519240111999999
1,12,1998-01-01,Fertilizante,6.302672449296028
1,12,1998-01-01,Adubos organicos,383.3213678666715
1,12,1998-01-01,Deposição de dejetos,8669.039224494094
1,12,1998-01-01,Manejo de dejetos,1345.855362688997
1,12,1998-01-01,Queima resíduos de colheita,1.9905457651199996
1,12,1999-01-01,Fertilizante,7.737661476414167
1,12,1999-01-01,Adubos organicos,406.79629240096045
1,12,1999-01-01,Deposição de dejetos,8961.581952578143
1,12,1999-01-01,Manejo de dejetos,1416.5303662950519
1,12,1999-01-01,Queima resíduos de colheita,1.9738215742079996
1,12,2000-01-01,Fertilizante,7.809866065674361
1,12,2000-01-01,Adubos organicos,434.3558729066189
1,12,2000-01-01,Deposição de dejetos,9876.417083703936
1,12,2000-01-01,Manejo de dejetos,1499.2210055955668
1,12,2000-01-01,Queima resíduos de colheita,2.0888107405440004
1,12,2001-01-01,Fertilizante,9.284468743264268
1,12,2001-01-01,Adubos organicos,543.0702121906949
1,12,2001-01-01,Deposição de dejetos,15745.423235660113
1,12,2001-01-01,Manejo de dejetos,1679.7566476412399
1,12,2001-01-01,Queima resíduos de colheita,2.998337510784
1,12,2002-01-01,Fertilizante,10.205899160196205
1,12,2002-01-01,Adubos organicos,587.6518371499396
1,12,2002-01-01,Deposição de dejetos,17127.732238887573
1,12,2002-01-01,Manejo de dejetos,1751.7313002955136
1,12,2002-01-01,Queima resíduos de colheita,3.5048712145919994
1,12,2003-01-01,Fertilizante,13.314350336026537
1,12,2003-01-01,Adubos organicos,600.2817713671311
1,12,2003-01-01,Deposição de dejetos,17616.464356795423
1,12,2003-01-01,Manejo de dejetos,1744.383340164713
1,12,2003-01-01,Queima resíduos de colheita,5.708022372096001
1,12,2004-01-01,Fertilizante,15.857810375776618
1,12,2004-01-01,Adubos organicos,641.3050228826909
1,12,2004-01-01,Deposição de dejetos,19382.76904119395
1,12,2004-01-01,Manejo de dejetos,1804.222350529654
1,12,2004-01-01,Queima resíduos de colheita,7.038611686656
1,12,2005-01-01,Fertilizante,15.430150953793818
1,12,2005-01-01,Adubos organicos,615.246227021735
1,12,2005-01-01,Deposição de dejetos,21542.292932661814
1,12,2005-01-01,Manejo de dejetos,1701.7115080847966
1,12,2005-01-01,Queima resíduos de colheita,7.7876016556800005
1,12,2006-01-01,Fertilizante,16.534121019264866
1,12,2006-01-01,Adubos organicos,653.0903590400142
1,12,2006-01-01,Deposição de dejetos,23017.654044868515
1,12,2006-01-01,Manejo de dejetos,1824.8027161305206
1,12,2006-01-01,Queima resíduos de colheita,10.167382038527998
1,12,2007-01-01,Fertilizante,127.91307452141872
1,12,2007-01-01,Adubos organicos,630.8806802363217
1,12,2007-01-01,Deposição de dejetos,21738.577750908455
1,12,2007-01-01,Manejo de dejetos,1802.5782099977473
1,12,2007-01-01,Queima resíduos de colheita,10.12052688768
1,12,2008-01-01,Fertilizante,20.27663970324186
1,12,2008-01-01,Adubos organicos,634.9177359472486
1,12,2008-01-01,Deposição de dejetos,22740.71512696817
1,12,2008-01-01,Manejo de dejetos,1835.2392368750097
1,12,2008-01-01,Queima resíduos de colheita,11.971680471168002
1,12,2009-01-01,Fertilizante,19.316435904030246
1,12,2009-01-01,Adubos organicos,487.5004983793138
1,12,2009-01-01,Deposição de dejetos,23381.959418749844
1,12,2009-01-01,Manejo de dejetos,1513.2879042972884
1,12,2009-01-01,Queima resíduos de colheita,7.278431952000001
1,12,2010-01-01,Fertilizante,23.402170158788287
1,12,2010-01-01,Adubos organicos,485.75894511053
1,12,2010-01-01,Deposição de dejetos,23926.94336715181
1,12,2010-01-01,Manejo de dejetos,1492.6192266114726
1,12,2010-01-01,Queima resíduos de colheita,16.7507185824
1,12,2011-01-01,Fertilizante,31.45246981845067
1,12,2011-01-01,Adubos organicos,478.41284655893116
1,12,2011-01-01,Deposição de dejetos,23573.821699113116
1,12,2011-01-01,Manejo de dejetos,1501.2401178026673
1,12,2011-01-01,Queima resíduos de colheita,24.7493237376
1,12,2012-01-01,Fertilizante,49.4711671781957
1,12,2012-01-01,Adubos organicos,475.206505524459
1,12,2012-01-01,Deposição de dejetos,24442.70000425718
1,12,2012-01-01,Manejo de dejetos,1506.928289854198
1,12,2012-01-01,Queima resíduos de colheita,20.400814367999995
1,12,2013-01-01,Fertilizante,52.25831968178233
1,12,2013-01-01,Adubos organicos,477.4950896789463
1,12,2013-01-01,Deposição de dejetos,25171.136299886188
1,12,2013-01-01,Manejo de dejetos,1541.469509054607
1,12,2013-01-01,Queima resíduos de colheita,12.3617364288
1,12,2014-01-01,Fertilizante,49.66140910306842
1,12,2014-01-01,Adubos organicos,504.9699816976303
1,12,2014-01-01,Deposição de dejetos,26189.644445456564
1,12,2014-01-01,Manejo de dejetos,1582.4650788313377
1,12,2014-01-01,Queima resíduos de colheita,13.02718906368
1,12,2015-01-01,Fertilizante,73.40782408242964
1,12,2015-01-01,Adubos organicos,544.4264119938696
1,12,2015-01-01,Deposição de dejetos,27385.624518793415
