country,state,date,label,value
1,13,2016-01-01,Emissão de CO2e,2543.791207444167
1,13,2016-01-01,Emissão de CO2,15.941455734334951
1,13,2016-01-01,Emissão de CH4,86.8375597952802
1,13,2016-01-01,Emissão de N2O,2.2718096645449934
1,14,1990-01-01,Emissão de CO2e,807.2552808114004
1,14,1990-01-01,Emissão de CO2,0.1465533109178233
1,14,1990-01-01,Emissão de CH4,28.556228969052164
1,14,1990-01-01,Emissão de N2O,0.6691223198399587
1,14,1991-01-01,Emissão de CO2e,780.9756980588418
1,14,1991-01-01,Emissão de CO2,0.17894786043333094
1,14,1991-01-01,Emissão de CH4,27.671948075028276
1,14,1991-01-01,Emissão de N2O,0.6441478729768211
1,14,1992-01-01,Emissão de CO2e,794.9804843998285
1,14,1992-01-01,Emissão de CO2,0.3523433130623992
1,14,1992-01-01,Emissão de CH4,28.20202395346287
1,14,1992-01-01,Emissão de N2O,0.652856896980793
1,14,1993-01-01,Emissão de CO2e,735.6368872621842
1,14,1993-01-01,Emissão de CO2,0.11258765625370482
1,14,1993-01-01,Emissão de CH4,26.137213167904278
1,14,1993-01-01,Emissão de N2O,0.6020736228385187
1,14,1994-01-01,Emissão de CO2e,685.4260111551728
1,14,1994-01-01,Emissão de CO2,0.25414544393382765
1,14,1994-01-01,Emissão de CH4,24.30769726446117
1,14,1994-01-01,Emissão de N2O,0.5635813650243688
1,14,1995-01-01,Emissão de CO2e,676.7866085172105
1,14,1995-01-01,Emissão de CO2,0.4310520322811064
1,14,1995-01-01,Emissão de CH4,24.04558720667489
1,14,1995-01-01,Emissão de N2O,0.552897500466957
1,14,1996-01-01,Emissão de CO2e,824.9882140084399
1,14,1996-01-01,Emissão de CO2,0.5123372984037198
1,14,1996-01-01,Emissão de CH4,30.768662192211064
1,14,1996-01-01,Emissão de N2O,0.5752708731406574
1,14,1997-01-01,Emissão de CO2e,784.9250779155794
1,14,1997-01-01,Emissão de CO2,0.7626490575440181
1,14,1997-01-01,Emissão de CH4,28.87390758497522
1,14,1997-01-01,Emissão de N2O,0.5735818373340511
1,14,1998-01-01,Emissão de CO2e,860.5345943828123
1,14,1998-01-01,Emissão de CO2,0.7076785481178849
1,14,1998-01-01,Emissão de CH4,31.794117524985076
1,14,1998-01-01,Emissão de N2O,0.6198401542258317
1,14,1999-01-01,Emissão de CO2e,975.9654211762897
1,14,1999-01-01,Emissão de CO2,1.0222054412133326
1,14,1999-01-01,Emissão de CH4,36.08856937463301
1,14,1999-01-01,Emissão de N2O,0.7002685769928488
1,14,2000-01-01,Emissão de CO2e,979.567092200372
1,14,2000-01-01,Emissão de CO2,1.2283769726046874
1,14,2000-01-01,Emissão de CH4,36.10738436415273
1,14,2000-01-01,Emissão de N2O,0.7099472373566454
1,14,2001-01-01,Emissão de CO2e,925.0467663743376
1,14,2001-01-01,Emissão de CO2,1.0872454630467514
1,14,2001-01-01,Emissão de CH4,33.973367199279416
1,14,2001-01-01,Emissão de N2O,0.679092934601365
1,14,2002-01-01,Emissão de CO2e,908.8789415775162
1,14,2002-01-01,Emissão de CO2,1.5042534623516464
1,14,2002-01-01,Emissão de CH4,33.14417662976353
1,14,2002-01-01,Emissão de N2O,0.681764448032679
1,14,2003-01-01,Emissão de CO2e,935.8183940433505
1,14,2003-01-01,Emissão de CO2,2.516238496897962
1,14,2003-01-01,Emissão de CH4,34.196331441233916
1,14,2003-01-01,Emissão de N2O,0.6941264363888401
1,14,2004-01-01,Emissão de CO2e,1015.5001901210105
1,14,2004-01-01,Emissão de CO2,2.1601875550606593
1,14,2004-01-01,Emissão de CH4,37.0431878782953
1,14,2004-01-01,Emissão de N2O,0.7594614745862858
1,14,2005-01-01,Emissão de CO2e,1108.2286507783979
1,14,2005-01-01,Emissão de CO2,6.31166872596932
1,14,2005-01-01,Emissão de CH4,40.39270731934075
1,14,2005-01-01,Emissão de N2O,0.8182907366008801
1,14,2006-01-01,Emissão de CO2e,1096.1852888577034
1,14,2006-01-01,Emissão de CO2,5.301525250965884
1,14,2006-01-01,Emissão de CH4,39.57734743854956
1,14,2006-01-01,Emissão de N2O,0.8379337657974092
1,14,2007-01-01,Emissão de CO2e,1033.9455612585512
1,14,2007-01-01,Emissão de CO2,7.1255853066780865
1,14,2007-01-01,Emissão de CH4,36.883194381216924
1,14,2007-01-01,Emissão de N2O,0.8137835288590888
1,14,2008-01-01,Emissão de CO2e,1040.43668569349
1,14,2008-01-01,Emissão de CO2,8.50891136967946
1,14,2008-01-01,Emissão de CH4,37.295308544283984
1,14,2008-01-01,Emissão de N2O,0.8023428867543451
1,14,2009-01-01,Emissão de CO2e,1005.4062693705216
1,14,2009-01-01,Emissão de CO2,3.3506079398366735
1,14,2009-01-01,Emissão de CH4,35.93370730068633
1,14,2009-01-01,Emissão de N2O,0.7982187358589422
1,14,2010-01-01,Emissão de CO2e,1177.1681318262672
1,14,2010-01-01,Emissão de CO2,6.423023982974497
1,14,2010-01-01,Emissão de CH4,42.38860242096273
1,14,2010-01-01,Emissão de N2O,0.9051111516228237
1,14,2011-01-01,Emissão de CO2e,1287.5144458393556
1,14,2011-01-01,Emissão de CO2,11.984987818712474
1,14,2011-01-01,Emissão de CH4,46.1459657739715
1,14,2011-01-01,Emissão de N2O,0.9885941186040057
1,14,2012-01-01,Emissão de CO2e,1348.8265434661
1,14,2012-01-01,Emissão de CO2,16.75244767119874
1,14,2012-01-01,Emissão de CH4,48.349955818589905
1,14,2012-01-01,Emissão de N2O,1.0216936245306885
1,14,2013-01-01,Emissão de CO2e,1431.7286280377798
1,14,2013-01-01,Emissão de CO2,16.024082999817363
1,14,2013-01-01,Emissão de CH4,50.831756989296636
1,14,2013-01-01,Emissão de N2O,1.1233472524604295
1,14,2014-01-01,Emissão de CO2e,1405.0697384860218
1,14,2014-01-01,Emissão de CO2,17.27287942992184
1,14,2014-01-01,Emissão de CH4,49.623075028981596
1,14,2014-01-01,Emissão de N2O,1.115200914346731
1,14,2015-01-01,Emissão de CO2e,1480.9652563403474
1,14,2015-01-01,Emissão de CO2,6.256480372127433
1,14,2015-01-01,Emissão de CH4,53.040696387077126
1,14,2015-01-01,Emissão de N2O,1.1640456510954844
1,14,2016-01-01,Emissão de CO2e,1476.4029342321082
1,14,2016-01-01,Emissão de CO2,10.212031638798972
1,14,2016-01-01,Emissão de CH4,52.66287729192611
1,14,2016-01-01,Emissão de N2O,1.1621628369769714
1,15,1990-01-01,Emissão de CO2e,14192.81724629518
1,15,1990-01-01,Emissão de CO2,5.64626603965702
1,15,1990-01-01,Emissão de CH4,498.1955477150153
1,15,1990-01-01,Emissão de N2O,12.016337026581292
1,15,1991-01-01,Emissão de CO2e,14984.730787279497
1,15,1991-01-01,Emissão de CO2,6.261925463588709
1,15,1991-01-01,Emissão de CH4,527.5604581740865
1,15,1991-01-01,Emissão de N2O,12.57967496825836
1,15,1992-01-01,Emissão de CO2e,15701.581579767873
1,15,1992-01-01,Emissão de CO2,13.292649366187288
1,15,1992-01-01,Emissão de CH4,555.0485949919168
1,15,1992-01-01,Emissão de N2O,13.00731753410139
1,15,1993-01-01,Emissão de CO2e,16620.640047596484
