state,date,label,nutrient,value
14,2021-01-01,Dejetos galináceos,N,408.8958
14,2021-01-01,Dejetos suínos,N,1130.178
14,2022-01-01,Dejetos galináceos,N,456.2371999999999
14,2022-01-01,Dejetos suínos,N,1176.896
15,2000-01-01,Dejetos galináceos,N,7167.6535
15,2000-01-01,Dejetos suínos,N,18963.020800000002
15,2001-01-01,Dejetos galináceos,N,6894.847680000001
15,2001-01-01,Dejetos suínos,N,18255.1082
15,2002-01-01,Dejetos galináceos,N,6644.72976
15,2002-01-01,Dejetos suínos,N,16059.6462
15,2003-01-01,Dejetos galináceos,N,7498.88664
15,2003-01-01,Dejetos suínos,N,15694.024599999999
15,2004-01-01,Dejetos galináceos,N,5696.343800000001
15,2004-01-01,Dejetos suínos,N,14817.188799999998
15,2005-01-01,Dejetos galináceos,N,5824.61618
15,2005-01-01,Dejetos suínos,N,14418.893
15,2006-01-01,Dejetos galináceos,N,5633.07592
15,2006-01-01,Dejetos suínos,N,12360.39
15,2007-01-01,Dejetos galináceos,N,5764.17742
15,2007-01-01,Dejetos suínos,N,11066.1594
15,2008-01-01,Dejetos galináceos,N,5764.02498
15,2008-01-01,Dejetos suínos,N,10811.9226
15,2009-01-01,Dejetos galináceos,N,5740.90214
15,2009-01-01,Dejetos suínos,N,10655.878799999999
15,2010-01-01,Dejetos galináceos,N,5516.70764
15,2010-01-01,Dejetos suínos,N,10434.9836
15,2011-01-01,Dejetos galináceos,N,5745.15806
15,2011-01-01,Dejetos suínos,N,10534.0286
15,2012-01-01,Dejetos galináceos,N,5657.27966
15,2012-01-01,Dejetos suínos,N,10128.3488
15,2013-01-01,Dejetos galináceos,N,5759.89964
15,2013-01-01,Dejetos suínos,N,7706.993199999999
15,2014-01-01,Dejetos galináceos,N,8392.6131
15,2014-01-01,Dejetos suínos,N,7943.721399999999
15,2015-01-01,Dejetos galináceos,N,10963.11676
15,2015-01-01,Dejetos suínos,N,7921.441599999999
15,2016-01-01,Dejetos galináceos,N,11143.54712
15,2016-01-01,Dejetos suínos,N,9043.397799999999
15,2017-01-01,Dejetos galináceos,N,10917.3658
15,2017-01-01,Dejetos suínos,N,10229.183
15,2018-01-01,Dejetos galináceos,N,11882.87946
15,2018-01-01,Dejetos suínos,N,10300.878799999999
15,2019-01-01,Dejetos galináceos,N,12810.866740000001
15,2019-01-01,Dejetos suínos,N,10205.9944
15,2020-01-01,Dejetos galináceos,N,12882.88908
15,2020-01-01,Dejetos suínos,N,10494.680400000001
15,2021-01-01,Dejetos galináceos,N,12021.420880000001
15,2021-01-01,Dejetos suínos,N,10149.45
15,2022-01-01,Dejetos galináceos,N,12181.5072
15,2022-01-01,Dejetos suínos,N,9930.642199999998
16,2000-01-01,Dejetos suínos,N,241.91119999999998
16,2001-01-01,Dejetos suínos,N,261.138
16,2002-01-01,Dejetos suínos,N,284.6248
16,2003-01-01,Dejetos suínos,N,218.02679999999998
16,2004-01-01,Dejetos suínos,N,242.3372
16,2005-01-01,Dejetos galináceos,N,20.47476
16,2005-01-01,Dejetos suínos,N,315.92159999999996
16,2006-01-01,Dejetos galináceos,N,23.26142
16,2006-01-01,Dejetos suínos,N,503.8018
16,2007-01-01,Dejetos galináceos,N,31.120739999999998
16,2007-01-01,Dejetos suínos,N,451.85819999999995
16,2008-01-01,Dejetos galináceos,N,24.4504
16,2008-01-01,Dejetos suínos,N,405.3674
16,2009-01-01,Dejetos galináceos,N,23.951300000000003
16,2009-01-01,Dejetos suínos,N,404.4728
16,2010-01-01,Dejetos galináceos,N,26.60622
16,2010-01-01,Dejetos suínos,N,426.781
16,2011-01-01,Dejetos galináceos,N,29.70946
16,2011-01-01,Dejetos suínos,N,496.4604
16,2012-01-01,Dejetos galináceos,N,30.484
16,2012-01-01,Dejetos suínos,N,526.6637999999999
16,2013-01-01,Dejetos galináceos,N,28.34026
16,2013-01-01,Dejetos suínos,N,575.9946
16,2014-01-01,Dejetos galináceos,N,31.005740000000003
16,2014-01-01,Dejetos suínos,N,619.0347999999999
16,2015-01-01,Dejetos galináceos,N,26.73848
16,2015-01-01,Dejetos suínos,N,516.241
16,2016-01-01,Dejetos galináceos,N,24.89432
16,2016-01-01,Dejetos suínos,N,499.7406
16,2017-01-01,Dejetos galináceos,N,30.49146
16,2017-01-01,Dejetos suínos,N,440.37039999999996
16,2018-01-01,Dejetos galináceos,N,36.5655
16,2018-01-01,Dejetos suínos,N,436.4512
16,2019-01-01,Dejetos galináceos,N,35.495180000000005
16,2019-01-01,Dejetos suínos,N,438.66639999999995
16,2020-01-01,Dejetos galináceos,N,36.00358
16,2020-01-01,Dejetos suínos,N,457.8648
16,2021-01-01,Dejetos galináceos,N,32.063700000000004
16,2021-01-01,Dejetos suínos,N,410.64979999999997
16,2022-01-01,Dejetos galináceos,N,30.6949
16,2022-01-01,Dejetos suínos,N,385.99859999999995
17,2000-01-01,Dejetos galináceos,N,1352.429
17,2000-01-01,Dejetos suínos,N,3499.9734
17,2001-01-01,Dejetos galináceos,N,1379.552
17,2001-01-01,Dejetos suínos,N,3548.2817999999997
17,2002-01-01,Dejetos galináceos,N,1383.0415
17,2002-01-01,Dejetos suínos,N,3441.796
17,2003-01-01,Dejetos galináceos,N,1535.9775
17,2003-01-01,Dejetos suínos,N,3325.4127999999996
17,2004-01-01,Dejetos galináceos,N,1567.9604199999999
