state,date,label,nutrient,value
925,28,2014-01-01,Fertilizantes Sintéticos,P,6608.751000000001
926,28,2014-01-01,Fertilizantes Sintéticos,K,6089.71
927,28,2015-01-01,Fertilizantes Sintéticos,N,17092.0
928,28,2015-01-01,Fertilizantes Sintéticos,P,5656.091
929,28,2015-01-01,Fertilizantes Sintéticos,K,5424.88
930,28,2016-01-01,Fertilizantes Sintéticos,N,21594.0
931,28,2016-01-01,Fertilizantes Sintéticos,P,6337.374000000001
932,28,2016-01-01,Fertilizantes Sintéticos,K,6665.73
933,28,2017-01-01,Fertilizantes Sintéticos,N,23576.0
934,28,2017-01-01,Fertilizantes Sintéticos,P,7702.562000000001
935,28,2017-01-01,Fertilizantes Sintéticos,K,6754.54
936,28,2018-01-01,Fertilizantes Sintéticos,N,18961.0
937,28,2018-01-01,Fertilizantes Sintéticos,P,7593.312000000001
938,28,2018-01-01,Fertilizantes Sintéticos,K,6453.25
939,28,2019-01-01,Fertilizantes Sintéticos,N,14630.0
940,28,2019-01-01,Fertilizantes Sintéticos,P,5484.787
941,28,2019-01-01,Fertilizantes Sintéticos,K,5528.63
942,28,2020-01-01,Fertilizantes Sintéticos,N,18210.0
943,28,2020-01-01,Fertilizantes Sintéticos,P,6276.194
944,28,2020-01-01,Fertilizantes Sintéticos,K,5940.3099999999995
945,29,2000-01-01,Fertilizantes Sintéticos,N,70459.0
946,29,2000-01-01,Fertilizantes Sintéticos,P,51579.984000000004
947,29,2000-01-01,Fertilizantes Sintéticos,K,103130.81999999999
948,29,2001-01-01,Fertilizantes Sintéticos,N,65117.0
949,29,2001-01-01,Fertilizantes Sintéticos,P,53796.011000000006
950,29,2001-01-01,Fertilizantes Sintéticos,K,110663.9
951,29,2002-01-01,Fertilizantes Sintéticos,N,87086.0
952,29,2002-01-01,Fertilizantes Sintéticos,P,61723.628000000004
953,29,2002-01-01,Fertilizantes Sintéticos,K,123889.95
954,29,2003-01-01,Fertilizantes Sintéticos,N,108541.0
955,29,2003-01-01,Fertilizantes Sintéticos,P,69116.357
956,29,2003-01-01,Fertilizantes Sintéticos,K,146410.34
957,29,2004-01-01,Fertilizantes Sintéticos,N,106276.0
958,29,2004-01-01,Fertilizantes Sintéticos,P,79480.68600000002
959,29,2004-01-01,Fertilizantes Sintéticos,K,163036.9
960,29,2005-01-01,Fertilizantes Sintéticos,N,103338.0
961,29,2005-01-01,Fertilizantes Sintéticos,P,73144.18600000002
962,29,2005-01-01,Fertilizantes Sintéticos,K,143901.25
963,29,2006-01-01,Fertilizantes Sintéticos,N,117390.0
964,29,2006-01-01,Fertilizantes Sintéticos,P,75559.04800000001
965,29,2006-01-01,Fertilizantes Sintéticos,K,158449.49
966,29,2007-01-01,Fertilizantes Sintéticos,N,138838.0
967,29,2007-01-01,Fertilizantes Sintéticos,P,86546.539
968,29,2007-01-01,Fertilizantes Sintéticos,K,193653.11
969,29,2008-01-01,Fertilizantes Sintéticos,N,120288.0
970,29,2008-01-01,Fertilizantes Sintéticos,P,79411.64000000001
971,29,2008-01-01,Fertilizantes Sintéticos,K,241081.8
972,29,2009-01-01,Fertilizantes Sintéticos,N,129401.0
973,29,2009-01-01,Fertilizantes Sintéticos,P,94047.20700000001
974,29,2009-01-01,Fertilizantes Sintéticos,K,160305.37
975,29,2010-01-01,Fertilizantes Sintéticos,N,146330.0
976,29,2010-01-01,Fertilizantes Sintéticos,P,102790.70300000001
977,29,2010-01-01,Fertilizantes Sintéticos,K,187323.53
978,29,2011-01-01,Fertilizantes Sintéticos,N,158182.0
979,29,2011-01-01,Fertilizantes Sintéticos,P,113313.22600000001
980,29,2011-01-01,Fertilizantes Sintéticos,K,221082.94999999998
981,29,2012-01-01,Fertilizantes Sintéticos,N,168549.0
982,29,2012-01-01,Fertilizantes Sintéticos,P,116811.41100000002
983,29,2012-01-01,Fertilizantes Sintéticos,K,249806.75999999998
984,29,2013-01-01,Fertilizantes Sintéticos,N,153867.0
985,29,2013-01-01,Fertilizantes Sintéticos,P,115411.70000000001
986,29,2013-01-01,Fertilizantes Sintéticos,K,240276.69999999998
987,29,2014-01-01,Fertilizantes Sintéticos,N,181768.0
988,29,2014-01-01,Fertilizantes Sintéticos,P,114969.89300000001
989,29,2014-01-01,Fertilizantes Sintéticos,K,287922.01999999996
990,29,2015-01-01,Fertilizantes Sintéticos,N,150085.0
991,29,2015-01-01,Fertilizantes Sintéticos,P,95392.293
992,29,2015-01-01,Fertilizantes Sintéticos,K,247460.34999999998
993,29,2016-01-01,Fertilizantes Sintéticos,N,168216.0
994,29,2016-01-01,Fertilizantes Sintéticos,P,96401.32600000002
995,29,2016-01-01,Fertilizantes Sintéticos,K,258595.62999999998
996,29,2017-01-01,Fertilizantes Sintéticos,N,174843.0
997,29,2017-01-01,Fertilizantes Sintéticos,P,100575.98700000001
998,29,2017-01-01,Fertilizantes Sintéticos,K,266231.63
999,29,2018-01-01,Fertilizantes Sintéticos,N,180277.0
1000,29,2018-01-01,Fertilizantes Sintéticos,P,109915.11400000002
1001,29,2018-01-01,Fertilizantes Sintéticos,K,283637.56
1002,29,2019-01-01,Fertilizantes Sintéticos,N,178658.0
1003,29,2019-01-01,Fertilizantes Sintéticos,P,108972.50500000002
1004,29,2019-01-01,Fertilizantes Sintéticos,K,278574.56
1005,29,2020-01-01,Fertilizantes Sintéticos,N,207707.0
1006,29,2020-01-01,Fertilizantes Sintéticos,P,120409.23200000002
1007,29,2020-01-01,Fertilizantes Sintéticos,K,292581.64
1008,31,2000-01-01,Fertilizantes Sintéticos,N,286647.0
1009,31,2000-01-01,Fertilizantes Sintéticos,P,117304.78400000001
1010,31,2000-01-01,Fertilizantes Sintéticos,K,272263.24
1011,31,2001-01-01,Fertilizantes Sintéticos,N,256843.0
1012,31,2001-01-01,Fertilizantes Sintéticos,P,112937.40600000002
1013,31,2001-01-01,Fertilizantes Sintéticos,K,256411.06999999998
1014,31,2002-01-01,Fertilizantes Sintéticos,N,279882.0
1015,31,2002-01-01,Fertilizantes Sintéticos,P,127643.76700000002
1016,31,2002-01-01,Fertilizantes Sintéticos,K,287985.1
1017,31,2003-01-01,Fertilizantes Sintéticos,N,364762.0
1018,31,2003-01-01,Fertilizantes Sintéticos,P,149332.95100000003
1019,31,2003-01-01,Fertilizantes Sintéticos,K,342179.95
1020,31,2004-01-01,Fertilizantes Sintéticos,N,383815.0
1021,31,2004-01-01,Fertilizantes Sintéticos,P,149332.95100000003
1022,31,2004-01-01,Fertilizantes Sintéticos,K,362716.63999999996
1023,31,2005-01-01,Fertilizantes Sintéticos,N,435849.0
1024,31,2005-01-01,Fertilizantes Sintéticos,P,150601.562
1025,31,2005-01-01,Fertilizantes Sintéticos,K,373564.74
1026,31,2006-01-01,Fertilizantes Sintéticos,N,435865.0
1027,31,2006-01-01,Fertilizantes Sintéticos,P,154002.29600000003
1028,31,2006-01-01,Fertilizantes Sintéticos,K,367803.70999999996
1029,31,2007-01-01,Fertilizantes Sintéticos,N,488999.0
1030,31,2007-01-01,Fertilizantes Sintéticos,P,168270.78300000002
1031,31,2007-01-01,Fertilizantes Sintéticos,K,410520.49
1032,31,2008-01-01,Fertilizantes Sintéticos,N,408921.0
1033,31,2008-01-01,Fertilizantes Sintéticos,P,140659.812
1034,31,2008-01-01,Fertilizantes Sintéticos,K,345599.55
1035,31,2009-01-01,Fertilizantes Sintéticos,N,430731.0
1036,31,2009-01-01,Fertilizantes Sintéticos,P,168642.233
1037,31,2009-01-01,Fertilizantes Sintéticos,K,314824.81
1038,31,2010-01-01,Fertilizantes Sintéticos,N,474181.0
1039,31,2010-01-01,Fertilizantes Sintéticos,P,153503.24200000003
1040,31,2010-01-01,Fertilizantes Sintéticos,K,379327.43
1041,31,2011-01-01,Fertilizantes Sintéticos,N,576458.0
1042,31,2011-01-01,Fertilizantes Sintéticos,P,179957.91100000002
1043,31,2011-01-01,Fertilizantes Sintéticos,K,444342.16
1044,31,2012-01-01,Fertilizantes Sintéticos,N,591735.0
1045,31,2012-01-01,Fertilizantes Sintéticos,P,194314.67200000002
1046,31,2012-01-01,Fertilizantes Sintéticos,K,460264.05
1047,31,2013-01-01,Fertilizantes Sintéticos,N,565074.0
1048,31,2013-01-01,Fertilizantes Sintéticos,P,191042.85300000003
1049,31,2013-01-01,Fertilizantes Sintéticos,K,419755.07
1050,31,2014-01-01,Fertilizantes Sintéticos,N,603624.0
1051,31,2014-01-01,Fertilizantes Sintéticos,P,200552.41000000003
1052,31,2014-01-01,Fertilizantes Sintéticos,K,469629.76999999996
1053,31,2015-01-01,Fertilizantes Sintéticos,N,567108.0
1054,31,2015-01-01,Fertilizantes Sintéticos,P,176974.94900000002
1055,31,2015-01-01,Fertilizantes Sintéticos,K,432054.83999999997
1056,31,2016-01-01,Fertilizantes Sintéticos,N,690115.0
1057,31,2016-01-01,Fertilizantes Sintéticos,P,205772.37500000003
1058,31,2016-01-01,Fertilizantes Sintéticos,K,497378.32999999996
1059,31,2017-01-01,Fertilizantes Sintéticos,N,698487.0
1060,31,2017-01-01,Fertilizantes Sintéticos,P,210845.94500000004
1061,31,2017-01-01,Fertilizantes Sintéticos,K,499534.67
1062,31,2018-01-01,Fertilizantes Sintéticos,N,592910.0
1063,31,2018-01-01,Fertilizantes Sintéticos,P,195832.37300000002
1064,31,2018-01-01,Fertilizantes Sintéticos,K,450088.25
1065,31,2019-01-01,Fertilizantes Sintéticos,N,628088.0
1066,31,2019-01-01,Fertilizantes Sintéticos,P,213318.928
1067,31,2019-01-01,Fertilizantes Sintéticos,K,526800.1699999999
1068,31,2020-01-01,Fertilizantes Sintéticos,N,739247.0
1069,31,2020-01-01,Fertilizantes Sintéticos,P,237576.36100000003
1070,31,2020-01-01,Fertilizantes Sintéticos,K,589530.74
1071,32,2000-01-01,Fertilizantes Sintéticos,N,36068.0
1072,32,2000-01-01,Fertilizantes Sintéticos,P,6147.716
1073,32,2000-01-01,Fertilizantes Sintéticos,K,30790.51
1074,32,2001-01-01,Fertilizantes Sintéticos,N,32226.0
1075,32,2001-01-01,Fertilizantes Sintéticos,P,5866.2880000000005
1076,32,2001-01-01,Fertilizantes Sintéticos,K,28001.71
1077,32,2002-01-01,Fertilizantes Sintéticos,N,29973.0
1078,32,2002-01-01,Fertilizantes Sintéticos,P,6559.807000000001
1079,32,2002-01-01,Fertilizantes Sintéticos,K,32715.28
1080,32,2003-01-01,Fertilizantes Sintéticos,N,24299.0
1081,32,2003-01-01,Fertilizantes Sintéticos,P,5195.93
1082,32,2003-01-01,Fertilizantes Sintéticos,K,24568.829999999998
1083,32,2004-01-01,Fertilizantes Sintéticos,N,26142.0
1084,32,2004-01-01,Fertilizantes Sintéticos,P,5440.213000000001
1085,32,2004-01-01,Fertilizantes Sintéticos,K,26509.37
1086,32,2005-01-01,Fertilizantes Sintéticos,N,46880.0
1087,32,2005-01-01,Fertilizantes Sintéticos,P,8090.618000000001
1088,32,2005-01-01,Fertilizantes Sintéticos,K,34346.229999999996
1089,32,2006-01-01,Fertilizantes Sintéticos,N,50780.0
1090,32,2006-01-01,Fertilizantes Sintéticos,P,9738.982000000002
1091,32,2006-01-01,Fertilizantes Sintéticos,K,37745.08
1092,32,2007-01-01,Fertilizantes Sintéticos,N,53743.0
1093,32,2007-01-01,Fertilizantes Sintéticos,P,10076.346000000001
1094,32,2007-01-01,Fertilizantes Sintéticos,K,40584.509999999995
1095,32,2008-01-01,Fertilizantes Sintéticos,N,45059.0
1096,32,2008-01-01,Fertilizantes Sintéticos,P,7787.340000000001
1097,32,2008-01-01,Fertilizantes Sintéticos,K,35934.02
1098,32,2009-01-01,Fertilizantes Sintéticos,N,55683.0
1099,32,2009-01-01,Fertilizantes Sintéticos,P,7782.096000000001
1100,32,2009-01-01,Fertilizantes Sintéticos,K,29972.96
1101,32,2010-01-01,Fertilizantes Sintéticos,N,63365.0
1102,32,2010-01-01,Fertilizantes Sintéticos,P,8452.017000000002
1103,32,2010-01-01,Fertilizantes Sintéticos,K,38915.38
1104,32,2011-01-01,Fertilizantes Sintéticos,N,78938.0
1105,32,2011-01-01,Fertilizantes Sintéticos,P,10456.099000000002
1106,32,2011-01-01,Fertilizantes Sintéticos,K,47333.24
1107,32,2012-01-01,Fertilizantes Sintéticos,N,81741.0
1108,32,2012-01-01,Fertilizantes Sintéticos,P,12143.793000000001
1109,32,2012-01-01,Fertilizantes Sintéticos,K,48939.29
1110,32,2013-01-01,Fertilizantes Sintéticos,N,79977.0
1111,32,2013-01-01,Fertilizantes Sintéticos,P,11538.548
1112,32,2013-01-01,Fertilizantes Sintéticos,K,47604.649999999994
1113,32,2014-01-01,Fertilizantes Sintéticos,N,86714.0
1114,32,2014-01-01,Fertilizantes Sintéticos,P,12589.533000000001
1115,32,2014-01-01,Fertilizantes Sintéticos,K,52280.04
1116,32,2015-01-01,Fertilizantes Sintéticos,N,71827.0
1117,32,2015-01-01,Fertilizantes Sintéticos,P,9265.274000000001
1118,32,2015-01-01,Fertilizantes Sintéticos,K,44492.15
1119,32,2016-01-01,Fertilizantes Sintéticos,N,77976.0
1120,32,2016-01-01,Fertilizantes Sintéticos,P,9853.039
1121,32,2016-01-01,Fertilizantes Sintéticos,K,50313.77
1122,32,2017-01-01,Fertilizantes Sintéticos,N,84438.0
1123,32,2017-01-01,Fertilizantes Sintéticos,P,11814.732000000002
1124,32,2017-01-01,Fertilizantes Sintéticos,K,54706.13
1125,32,2018-01-01,Fertilizantes Sintéticos,N,74278.0
1126,32,2018-01-01,Fertilizantes Sintéticos,P,9530.970000000001
1127,32,2018-01-01,Fertilizantes Sintéticos,K,47295.89
1128,32,2019-01-01,Fertilizantes Sintéticos,N,77030.0
1129,32,2019-01-01,Fertilizantes Sintéticos,P,10092.078000000001
1130,32,2019-01-01,Fertilizantes Sintéticos,K,50835.84
1131,32,2020-01-01,Fertilizantes Sintéticos,N,87045.0
1132,32,2020-01-01,Fertilizantes Sintéticos,P,10839.785000000002
1133,32,2020-01-01,Fertilizantes Sintéticos,K,53197.189999999995
1134,33,2000-01-01,Fertilizantes Sintéticos,N,5702.0
1135,33,2000-01-01,Fertilizantes Sintéticos,P,1996.2160000000003
1136,33,2000-01-01,Fertilizantes Sintéticos,K,7200.25
1137,33,2001-01-01,Fertilizantes Sintéticos,N,4557.0
1138,33,2001-01-01,Fertilizantes Sintéticos,P,1637.0020000000002
1139,33,2001-01-01,Fertilizantes Sintéticos,K,5014.03
1140,33,2002-01-01,Fertilizantes Sintéticos,N,4739.0
1141,33,2002-01-01,Fertilizantes Sintéticos,P,1667.1550000000002
1142,33,2002-01-01,Fertilizantes Sintéticos,K,5306.19
1143,33,2003-01-01,Fertilizantes Sintéticos,N,5976.0
1144,33,2003-01-01,Fertilizantes Sintéticos,P,1864.6790000000003
1145,33,2003-01-01,Fertilizantes Sintéticos,K,7171.2
1146,33,2004-01-01,Fertilizantes Sintéticos,N,4341.0
1147,33,2004-01-01,Fertilizantes Sintéticos,P,1417.1910000000003
1148,33,2004-01-01,Fertilizantes Sintéticos,K,5491.28
1149,33,2005-01-01,Fertilizantes Sintéticos,N,5772.0
1150,33,2005-01-01,Fertilizantes Sintéticos,P,1381.794
1151,33,2005-01-01,Fertilizantes Sintéticos,K,5026.48
1152,33,2006-01-01,Fertilizantes Sintéticos,N,7711.0
1153,33,2006-01-01,Fertilizantes Sintéticos,P,1989.2240000000002
1154,33,2006-01-01,Fertilizantes Sintéticos,K,8490.9
1155,33,2007-01-01,Fertilizantes Sintéticos,N,8323.0
1156,33,2007-01-01,Fertilizantes Sintéticos,P,2518.4310000000005
1157,33,2007-01-01,Fertilizantes Sintéticos,K,9136.64
1158,33,2008-01-01,Fertilizantes Sintéticos,N,4983.0
1159,33,2008-01-01,Fertilizantes Sintéticos,P,1841.9550000000002
1160,33,2008-01-01,Fertilizantes Sintéticos,K,5546.889999999999
1161,33,2009-01-01,Fertilizantes Sintéticos,N,5910.0
1162,33,2009-01-01,Fertilizantes Sintéticos,P,1526.4410000000003
1163,33,2009-01-01,Fertilizantes Sintéticos,K,4984.98
1164,33,2010-01-01,Fertilizantes Sintéticos,N,6640.0
1165,33,2010-01-01,Fertilizantes Sintéticos,P,1722.2170000000003
1166,33,2010-01-01,Fertilizantes Sintéticos,K,5546.0599999999995
1167,33,2011-01-01,Fertilizantes Sintéticos,N,6678.0
1168,33,2011-01-01,Fertilizantes Sintéticos,P,1650.986
1169,33,2011-01-01,Fertilizantes Sintéticos,K,5358.48
1170,33,2012-01-01,Fertilizantes Sintéticos,N,7228.0
1171,33,2012-01-01,Fertilizantes Sintéticos,P,1634.38
1172,33,2012-01-01,Fertilizantes Sintéticos,K,5948.61
1173,33,2013-01-01,Fertilizantes Sintéticos,N,7036.0
1174,33,2013-01-01,Fertilizantes Sintéticos,P,1878.2260000000003
1175,33,2013-01-01,Fertilizantes Sintéticos,K,9100.119999999999
1176,33,2014-01-01,Fertilizantes Sintéticos,N,7655.0
1177,33,2014-01-01,Fertilizantes Sintéticos,P,1841.9550000000002
1178,33,2014-01-01,Fertilizantes Sintéticos,K,5510.37
1179,33,2015-01-01,Fertilizantes Sintéticos,N,6179.0
1180,33,2015-01-01,Fertilizantes Sintéticos,P,1470.9420000000002
1181,33,2015-01-01,Fertilizantes Sintéticos,K,4165.7699999999995
1182,33,2016-01-01,Fertilizantes Sintéticos,N,7799.0
1183,33,2016-01-01,Fertilizantes Sintéticos,P,1683.3240000000003
1184,33,2016-01-01,Fertilizantes Sintéticos,K,5545.23
1185,33,2017-01-01,Fertilizantes Sintéticos,N,8456.0
1186,33,2017-01-01,Fertilizantes Sintéticos,P,2204.6650000000004
1187,33,2017-01-01,Fertilizantes Sintéticos,K,5803.36
1188,33,2018-01-01,Fertilizantes Sintéticos,N,6647.0
1189,33,2018-01-01,Fertilizantes Sintéticos,P,1422.872
1190,33,2018-01-01,Fertilizantes Sintéticos,K,4455.44
1191,33,2019-01-01,Fertilizantes Sintéticos,N,7619.0
1192,33,2019-01-01,Fertilizantes Sintéticos,P,1964.3150000000003
1193,33,2019-01-01,Fertilizantes Sintéticos,K,6150.299999999999
1194,33,2020-01-01,Fertilizantes Sintéticos,N,8041.0
1195,33,2020-01-01,Fertilizantes Sintéticos,P,1747.5630000000003
1196,33,2020-01-01,Fertilizantes Sintéticos,K,5188.33
1197,34,2000-01-01,Fertilizantes Sintéticos,N,392965.0
1198,34,2000-01-01,Fertilizantes Sintéticos,P,148661.719
1199,34,2000-01-01,Fertilizantes Sintéticos,K,382637.47
1200,34,2001-01-01,Fertilizantes Sintéticos,N,398785.0
1201,34,2001-01-01,Fertilizantes Sintéticos,P,140100.45200000002
1202,34,2001-01-01,Fertilizantes Sintéticos,K,390511.68
1203,34,2002-01-01,Fertilizantes Sintéticos,N,423934.0
1204,34,2002-01-01,Fertilizantes Sintéticos,P,141651.80200000003
1205,34,2002-01-01,Fertilizantes Sintéticos,K,422522.29
1206,34,2003-01-01,Fertilizantes Sintéticos,N,488917.0
1207,34,2003-01-01,Fertilizantes Sintéticos,P,158171.71300000002
1208,34,2003-01-01,Fertilizantes Sintéticos,K,483213.55
1209,34,2004-01-01,Fertilizantes Sintéticos,N,477177.0
1210,34,2004-01-01,Fertilizantes Sintéticos,P,140864.765
1211,34,2004-01-01,Fertilizantes Sintéticos,K,462947.44
1212,34,2005-01-01,Fertilizantes Sintéticos,N,488689.0
1213,34,2005-01-01,Fertilizantes Sintéticos,P,139341.38300000003
1214,34,2005-01-01,Fertilizantes Sintéticos,K,460908.13
1215,34,2006-01-01,Fertilizantes Sintéticos,N,538274.0
1216,34,2006-01-01,Fertilizantes Sintéticos,P,173302.83800000002
1217,34,2006-01-01,Fertilizantes Sintéticos,K,519148.39999999997
1218,34,2007-01-01,Fertilizantes Sintéticos,N,606991.0
1219,34,2007-01-01,Fertilizantes Sintéticos,P,189990.55700000003
1220,34,2007-01-01,Fertilizantes Sintéticos,K,588763.82
1221,34,2008-01-01,Fertilizantes Sintéticos,N,519531.0
1222,34,2008-01-01,Fertilizantes Sintéticos,P,135602.84800000003
1223,34,2008-01-01,Fertilizantes Sintéticos,K,453956.05
1224,34,2009-01-01,Fertilizantes Sintéticos,N,507048.0
1225,34,2009-01-01,Fertilizantes Sintéticos,P,132696.798
1226,34,2009-01-01,Fertilizantes Sintéticos,K,367210.26
1227,34,2010-01-01,Fertilizantes Sintéticos,N,537702.0
1228,34,2010-01-01,Fertilizantes Sintéticos,P,133896.80000000002
1229,34,2010-01-01,Fertilizantes Sintéticos,K,377340.41
1230,34,2011-01-01,Fertilizantes Sintéticos,N,628830.0
1231,34,2011-01-01,Fertilizantes Sintéticos,P,165590.662
1232,34,2011-01-01,Fertilizantes Sintéticos,K,516021.79
1233,34,2012-01-01,Fertilizantes Sintéticos,N,578914.0
1234,34,2012-01-01,Fertilizantes Sintéticos,P,175195.92200000002
1235,34,2012-01-01,Fertilizantes Sintéticos,K,506231.11
1236,34,2013-01-01,Fertilizantes Sintéticos,N,640218.0
1237,34,2013-01-01,Fertilizantes Sintéticos,P,176985.874
1238,34,2013-01-01,Fertilizantes Sintéticos,K,520370.99
1239,34,2014-01-01,Fertilizantes Sintéticos,N,623632.0
1240,34,2014-01-01,Fertilizantes Sintéticos,P,161403.328
1241,34,2014-01-01,Fertilizantes Sintéticos,K,487372.68
1242,34,2015-01-01,Fertilizantes Sintéticos,N,569150.0
1243,34,2015-01-01,Fertilizantes Sintéticos,P,156780.74200000003
1244,34,2015-01-01,Fertilizantes Sintéticos,K,440296.74
1245,34,2016-01-01,Fertilizantes Sintéticos,N,681395.0
1246,34,2016-01-01,Fertilizantes Sintéticos,P,171422.42700000003
1247,34,2016-01-01,Fertilizantes Sintéticos,K,503676.37
1248,34,2017-01-01,Fertilizantes Sintéticos,N,722590.0
1249,34,2017-01-01,Fertilizantes Sintéticos,P,185049.39800000002
1250,34,2017-01-01,Fertilizantes Sintéticos,K,535335.89
1251,34,2018-01-01,Fertilizantes Sintéticos,N,647033.0
1252,34,2018-01-01,Fertilizantes Sintéticos,P,176758.19700000001
1253,34,2018-01-01,Fertilizantes Sintéticos,K,483997.89999999997
1254,34,2019-01-01,Fertilizantes Sintéticos,N,612572.0
1255,34,2019-01-01,Fertilizantes Sintéticos,P,185024.05200000003
1256,34,2019-01-01,Fertilizantes Sintéticos,K,490842.07999999996
1257,34,2020-01-01,Fertilizantes Sintéticos,N,779700.0
1258,34,2020-01-01,Fertilizantes Sintéticos,P,218788.85700000002
1259,34,2020-01-01,Fertilizantes Sintéticos,K,549843.46
1260,41,2000-01-01,Fertilizantes Sintéticos,N,259863.0
1261,41,2000-01-01,Fertilizantes Sintéticos,P,170886.665
1262,41,2000-01-01,Fertilizantes Sintéticos,K,312596.26
1263,41,2001-01-01,Fertilizantes Sintéticos,N,226566.0
1264,41,2001-01-01,Fertilizantes Sintéticos,P,162834.50300000003
1265,41,2001-01-01,Fertilizantes Sintéticos,K,297181.5
1266,41,2002-01-01,Fertilizantes Sintéticos,N,246698.0
1267,41,2002-01-01,Fertilizantes Sintéticos,P,179438.75500000003
1268,41,2002-01-01,Fertilizantes Sintéticos,K,329389.64999999997
1269,41,2003-01-01,Fertilizantes Sintéticos,N,326589.0
1270,41,2003-01-01,Fertilizantes Sintéticos,P,220646.98100000003
1271,41,2003-01-01,Fertilizantes Sintéticos,K,421229.14999999997
1272,41,2004-01-01,Fertilizantes Sintéticos,N,334180.0
1273,41,2004-01-01,Fertilizantes Sintéticos,P,224974.59200000003
1274,41,2004-01-01,Fertilizantes Sintéticos,K,456484.23
1275,41,2005-01-01,Fertilizantes Sintéticos,N,305786.0
1276,41,2005-01-01,Fertilizantes Sintéticos,P,182331.69500000004
1277,41,2005-01-01,Fertilizantes Sintéticos,K,360890.63999999996
1278,41,2006-01-01,Fertilizantes Sintéticos,N,280920.0
1279,41,2006-01-01,Fertilizantes Sintéticos,P,220262.85800000004
1280,41,2006-01-01,Fertilizantes Sintéticos,K,383889.94
1281,41,2007-01-01,Fertilizantes Sintéticos,N,367546.0
1282,41,2007-01-01,Fertilizantes Sintéticos,P,258743.76700000002
1283,41,2007-01-01,Fertilizantes Sintéticos,K,476052.31
1284,41,2008-01-01,Fertilizantes Sintéticos,N,355566.0
1285,41,2008-01-01,Fertilizantes Sintéticos,P,225553.61700000003
1286,41,2008-01-01,Fertilizantes Sintéticos,K,409292.08999999997
1287,41,2009-01-01,Fertilizantes Sintéticos,N,347233.0
1288,41,2009-01-01,Fertilizantes Sintéticos,P,227311.23100000003
1289,41,2009-01-01,Fertilizantes Sintéticos,K,336942.64999999997
1290,41,2010-01-01,Fertilizantes Sintéticos,N,333212.0
1291,41,2010-01-01,Fertilizantes Sintéticos,P,209684.83600000004
1292,41,2010-01-01,Fertilizantes Sintéticos,K,384621.17
1293,41,2011-01-01,Fertilizantes Sintéticos,N,410354.0
1294,41,2011-01-01,Fertilizantes Sintéticos,P,233084.87500000003
1295,41,2011-01-01,Fertilizantes Sintéticos,K,457507.62
1296,41,2012-01-01,Fertilizantes Sintéticos,N,385105.0
1297,41,2012-01-01,Fertilizantes Sintéticos,P,244171.12800000003
1298,41,2012-01-01,Fertilizantes Sintéticos,K,455456.69
1299,41,2013-01-01,Fertilizantes Sintéticos,N,427717.0
1300,41,2013-01-01,Fertilizantes Sintéticos,P,275970.744
1301,41,2013-01-01,Fertilizantes Sintéticos,K,492541.92
1302,41,2014-01-01,Fertilizantes Sintéticos,N,425958.0
1303,41,2014-01-01,Fertilizantes Sintéticos,P,284249.27200000006
1304,41,2014-01-01,Fertilizantes Sintéticos,K,553547.75
1305,41,2015-01-01,Fertilizantes Sintéticos,N,415956.0
1306,41,2015-01-01,Fertilizantes Sintéticos,P,277325.444
1307,41,2015-01-01,Fertilizantes Sintéticos,K,541048.78
1308,41,2016-01-01,Fertilizantes Sintéticos,N,517483.0
1309,41,2016-01-01,Fertilizantes Sintéticos,P,309704.95900000003
1310,41,2016-01-01,Fertilizantes Sintéticos,K,598112.11
1311,41,2017-01-01,Fertilizantes Sintéticos,N,469179.0
1312,41,2017-01-01,Fertilizantes Sintéticos,P,300032.83800000005
1313,41,2017-01-01,Fertilizantes Sintéticos,K,595486.82
1314,41,2018-01-01,Fertilizantes Sintéticos,N,529840.0
1315,41,2018-01-01,Fertilizantes Sintéticos,P,333821.24100000004
1316,41,2018-01-01,Fertilizantes Sintéticos,K,711128.23
1317,41,2019-01-01,Fertilizantes Sintéticos,N,473841.0
1318,41,2019-01-01,Fertilizantes Sintéticos,P,298363.93500000006
1319,41,2019-01-01,Fertilizantes Sintéticos,K,597246.4199999999
1320,41,2020-01-01,Fertilizantes Sintéticos,N,482939.0
1321,41,2020-01-01,Fertilizantes Sintéticos,P,326574.90700000006
1322,41,2020-01-01,Fertilizantes Sintéticos,K,596161.61
1323,42,2000-01-01,Fertilizantes Sintéticos,N,71.0
1324,42,2000-01-01,Fertilizantes Sintéticos,P,27081.327000000005
1325,42,2000-01-01,Fertilizantes Sintéticos,K,46231.0
1326,42,2001-01-01,Fertilizantes Sintéticos,N,78112.0
1327,42,2001-01-01,Fertilizantes Sintéticos,P,28762.466000000004
1328,42,2001-01-01,Fertilizantes Sintéticos,K,47500.899999999994
1329,42,2002-01-01,Fertilizantes Sintéticos,N,96345.0
1330,42,2002-01-01,Fertilizantes Sintéticos,P,35835.311
1331,42,2002-01-01,Fertilizantes Sintéticos,K,63347.259999999995
1332,42,2003-01-01,Fertilizantes Sintéticos,N,101369.0
1333,42,2003-01-01,Fertilizantes Sintéticos,P,38030.36200000001
1334,42,2003-01-01,Fertilizantes Sintéticos,K,79944.76999999999
1335,42,2004-01-01,Fertilizantes Sintéticos,N,98356.0
1336,42,2004-01-01,Fertilizantes Sintéticos,P,34176.022000000004
